Age,Productivity_Score,Meetings_Per_Week,Job_Satisfaction,WFH_Days_Per_Week,Has_Children_Yes,Location_Type_Suburban,Location_Type_Urban,Department_Group,Education_Group,Job_Level_Group,Company_Size_Group,WFH_Category
0.36111111111111116,0.8035398230088495,0.4,1.0,0,1.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Large,Low
0.7777777777777778,0.5380530973451327,0.6666666666666666,0.75,3,1.0,0.0,1.0,Non-Tech,Bachelor/Master,Senior,Large,Medium
0.41666666666666663,0.776991150442478,0.4,1.0,4,1.0,1.0,0.0,Tech,Bachelor/Master,Junior,Small,High
0.3055555555555556,0.9716814159292035,0.5333333333333333,1.0,2,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.5555555555555555,0.9787610619469025,0.6,1.0,1,0.0,0.0,1.0,Tech,Bachelor/Master,Senior,Large,Low
0.0,0.608849557522124,0.6,1.0,3,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.41666666666666663,0.4176991150442477,0.33333333333333337,1.0,4,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Senior,Large,High
0.5277777777777778,0.9575221238938052,0.6,1.0,1,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Senior,Large,Low
0.0,0.46548672566371674,0.6,0.9411764705882337,2,0.0,1.0,0.0,Tech,Bachelor/Master,Junior,Large,Medium
0.638888888888889,0.879646017699115,0.06666666666666667,1.0,1,0.0,1.0,0.0,Tech,Bachelor/Master,Junior,Large,Low
0.25,0.7911504424778761,0.4,1.0,0,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,Low
0.5000000000000001,0.8584070796460177,0.33333333333333337,1.0,4,0.0,0.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,High
0.38888888888888895,1.0,0.7333333333333334,1.0,4,1.0,0.0,1.0,Tech,Bachelor/Master,Junior,Large,High
0.41666666666666663,1.0,0.13333333333333336,1.0,5,1.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Large,High
0.2222222222222222,0.6778761061946901,0.4666666666666667,0.3088235294117645,1,0.0,1.0,0.0,Tech,Bachelor/Master,Junior,Large,Low
0.13888888888888895,0.23539823008849547,0.26666666666666666,1.0,2,0.0,1.0,0.0,Tech,Bachelor/Master,Junior,Large,Medium
0.5555555555555555,1.0,0.26666666666666666,0.9558823529411757,4,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Senior,Large,High
0.13888888888888895,0.5256637168141594,0.2,0.3088235294117645,2,0.0,0.0,1.0,Tech,Bachelor/Master,Junior,Large,Medium
0.36111111111111116,0.6654867256637167,0.4,0.26470588235294024,2,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.2222222222222222,0.7610619469026547,0.26666666666666666,1.0,4,0.0,1.0,0.0,Non-Tech,Basic,Senior,Large,High
0.4722222222222222,0.9681415929203541,0.26666666666666666,1.0,5,0.0,0.0,1.0,Tech,Bachelor/Master,Senior,Large,High
0.44444444444444453,1.0,0.5333333333333333,1.0,3,1.0,0.0,1.0,Tech,Basic,Senior,Large,Medium
0.611111111111111,0.7557522123893805,0.5333333333333333,1.0,2,1.0,1.0,0.0,Tech,Bachelor/Master,Junior,Large,Medium
0.2777777777777778,0.31150442477876106,0.6,0.352941176470587,1,1.0,1.0,0.0,Non-Tech,Basic,Junior,Small,Low
0.25,0.2619469026548672,0.4,1.0,4,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,High
0.44444444444444453,1.0,0.4666666666666667,1.0,5,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Small,High
0.5277777777777778,1.0,0.6666666666666666,1.0,0,1.0,0.0,0.0,Non-Tech,Bachelor/Master,Senior,Large,Low
0.5555555555555555,0.9858407079646017,0.6666666666666666,1.0,2,0.0,0.0,1.0,Tech,Bachelor/Master,Senior,Large,Medium
0.6944444444444445,1.0,0.26666666666666666,1.0,2,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Small,Medium
0.44444444444444453,0.9876106194690264,0.6666666666666666,1.0,4,1.0,0.0,1.0,Tech,Basic,Senior,Small,High
0.02777777777777779,0.8707964601769911,0.33333333333333337,1.0,4,0.0,0.0,1.0,Tech,Bachelor/Master,Junior,Large,High
0.0,0.8442477876106194,0.9333333333333333,1.0,5,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Large,High
0.7222222222222222,0.43185840707964607,0.4666666666666667,1.0,4,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,High
0.5000000000000001,1.0,0.5333333333333333,1.0,4,0.0,1.0,0.0,Tech,Bachelor/Master,Senior,Large,High
0.33333333333333337,0.6973451327433628,0.8,1.0,3,0.0,1.0,0.0,Tech,Bachelor/Master,Junior,Large,Medium
0.05555555555555558,1.0,0.33333333333333337,1.0,3,0.0,1.0,0.0,Tech,Bachelor/Master,Junior,Small,Medium
0.9722222222222222,0.9681415929203541,0.6,1.0,3,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,Medium
0.36111111111111116,1.0,0.6,1.0,4,0.0,0.0,1.0,Tech,Bachelor/Master,Junior,Small,High
0.5277777777777778,0.8477876106194691,0.2,1.0,3,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.4722222222222222,1.0,0.4666666666666667,1.0,2,1.0,0.0,1.0,Non-Tech,Bachelor/Master,Senior,Large,Medium
0.13888888888888895,1.0,0.4666666666666667,1.0,4,0.0,1.0,0.0,Tech,Bachelor/Master,Senior,Small,High
0.4722222222222222,1.0,0.4666666666666667,1.0,4,0.0,1.0,0.0,Non-Tech,Basic,Senior,Large,High
0.8055555555555555,1.0,0.7333333333333334,1.0,4,1.0,0.0,0.0,Non-Tech,Bachelor/Master,Senior,Large,High
0.6944444444444445,1.0,0.6,1.0,2,1.0,1.0,0.0,Tech,Bachelor/Master,Senior,Large,Medium
0.7499999999999999,0.856637168141593,0.4,0.9411764705882337,2,1.0,0.0,0.0,Tech,Bachelor/Master,Senior,Large,Medium
0.2222222222222222,0.4336283185840708,0.4,1.0,4,0.0,0.0,1.0,Tech,Bachelor/Master,Junior,Small,High
0.11111111111111116,0.7911504424778761,0.7333333333333334,1.0,4,0.0,1.0,0.0,Non-Tech,Basic,Junior,Small,High
0.3055555555555556,1.0,0.8,1.0,3,0.0,0.0,1.0,Tech,Bachelor/Master,Senior,Small,Medium
0.611111111111111,0.6407079646017699,0.4666666666666667,1.0,2,0.0,0.0,1.0,Tech,Bachelor/Master,Junior,Small,Medium
0.0,0.7150442477876107,0.2,1.0,4,1.0,1.0,0.0,Tech,Advanced,Junior,Small,High
0.7222222222222222,1.0,0.4666666666666667,1.0,4,1.0,0.0,1.0,Tech,Bachelor/Master,Junior,Large,High
0.3055555555555556,0.37168141592920345,0.2,1.0,4,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,High
0.25,0.9469026548672566,0.26666666666666666,1.0,3,0.0,0.0,1.0,Tech,Basic,Junior,Small,Medium
0.08333333333333337,0.6778761061946901,0.13333333333333336,1.0,3,0.0,0.0,1.0,Non-Tech,Basic,Junior,Large,Medium
0.36111111111111116,1.0,0.4666666666666667,1.0,3,1.0,0.0,1.0,Non-Tech,Bachelor/Master,Senior,Large,Medium
0.02777777777777779,0.8938053097345131,0.6,0.235294117647058,1,0.0,0.0,0.0,Non-Tech,Basic,Junior,Small,Low
0.7777777777777778,1.0,0.4,1.0,4,1.0,1.0,0.0,Tech,Advanced,Senior,Small,High
0.2777777777777778,1.0,0.6666666666666666,1.0,2,0.0,0.0,1.0,Tech,Bachelor/Master,Junior,Large,Medium
0.0,1.0,0.5333333333333333,1.0,3,1.0,1.0,0.0,Non-Tech,Basic,Junior,Large,Medium
0.2777777777777778,1.0,0.26666666666666666,1.0,0,1.0,0.0,1.0,Non-Tech,Bachelor/Master,Senior,Large,Low
0.2777777777777778,0.35929203539823007,0.2,1.0,0,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Low
0.33333333333333337,0.38407079646017706,0.13333333333333336,0.9852941176470598,4,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,High
0.2777777777777778,0.9610619469026547,0.5333333333333333,1.0,5,1.0,0.0,1.0,Tech,Basic,Senior,Large,High
0.5277777777777778,0.679646017699115,0.7333333333333334,1.0,3,0.0,0.0,0.0,Non-Tech,Basic,Senior,Small,Medium
0.638888888888889,0.3309734513274336,0.4666666666666667,0.352941176470587,3,1.0,0.0,0.0,Non-Tech,Bachelor/Master,Senior,Small,Medium
0.9999999999999999,1.0,0.2,1.0,4,0.0,1.0,0.0,Non-Tech,Basic,Junior,Large,High
0.36111111111111116,0.9823008849557522,0.2,1.0,5,0.0,1.0,0.0,Non-Tech,Advanced,Junior,Small,High
0.36111111111111116,0.8053097345132743,0.4,1.0,3,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.33333333333333337,0.6495575221238938,0.26666666666666666,1.0,4,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,High
0.3055555555555556,0.4460176991150442,0.4666666666666667,1.0,1,1.0,1.0,0.0,Tech,Bachelor/Master,Junior,Large,Low
0.33333333333333337,1.0,0.6,1.0,3,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.2222222222222222,1.0,0.4666666666666667,1.0,2,0.0,1.0,0.0,Tech,Bachelor/Master,Senior,Large,Medium
0.36111111111111116,0.808849557522124,0.2,1.0,4,1.0,0.0,1.0,Tech,Bachelor/Master,Junior,Large,High
0.2777777777777778,0.5929203539823009,0.8,1.0,1,1.0,0.0,1.0,Tech,Bachelor/Master,Junior,Small,Low
0.7222222222222222,1.0,0.4,1.0,3,0.0,0.0,1.0,Tech,Bachelor/Master,Senior,Small,Medium
0.611111111111111,1.0,0.2,1.0,5,0.0,0.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,High
0.6666666666666666,1.0,0.4666666666666667,1.0,3,1.0,1.0,0.0,Tech,Bachelor/Master,Senior,Small,Medium
0.0,0.2884955752212388,0.33333333333333337,1.0,4,1.0,1.0,0.0,Non-Tech,Basic,Junior,Small,High
0.25,0.8123893805309734,0.33333333333333337,1.0,2,0.0,0.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.25,0.5628318584070795,0.6666666666666666,1.0,1,1.0,0.0,0.0,Non-Tech,Bachelor/Master,Senior,Small,Low
0.13888888888888895,0.4212389380530972,0.2,1.0,2,1.0,0.0,1.0,Non-Tech,Advanced,Junior,Large,Medium
0.08333333333333337,1.0,0.4666666666666667,1.0,2,0.0,1.0,0.0,Tech,Basic,Junior,Large,Medium
0.7777777777777778,1.0,0.2,1.0,3,0.0,1.0,0.0,Non-Tech,Advanced,Senior,Large,Medium
0.5833333333333334,1.0,0.33333333333333337,1.0,0,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Senior,Large,Low
0.6666666666666666,0.7964601769911503,0.26666666666666666,1.0,3,0.0,1.0,0.0,Tech,Basic,Senior,Small,Medium
0.5277777777777778,0.7380530973451327,0.4666666666666667,1.0,3,1.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.05555555555555558,0.8601769911504422,0.5333333333333333,1.0,3,1.0,0.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,Medium
0.2222222222222222,0.9805309734513274,0.33333333333333337,1.0,4,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,High
0.4722222222222222,0.9699115044247786,0.13333333333333336,1.0,4,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Large,High
0.05555555555555558,0.5699115044247787,0.4666666666666667,0.367647058823529,5,0.0,0.0,1.0,Tech,Bachelor/Master,Junior,Large,High
0.5277777777777778,1.0,0.33333333333333337,1.0,1,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Senior,Large,Low
0.2777777777777778,1.0,0.4,1.0,3,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Small,Medium
0.25,0.5964601769911504,0.4,1.0,3,1.0,0.0,1.0,Tech,Bachelor/Master,Junior,Large,Medium
0.5277777777777778,1.0,0.33333333333333337,1.0,3,1.0,0.0,0.0,Tech,Basic,Senior,Small,Medium
0.44444444444444453,0.8336283185840707,0.2,1.0,4,0.0,0.0,1.0,Tech,Bachelor/Master,Junior,Small,High
0.25,0.9628318584070796,0.6666666666666666,1.0,3,1.0,1.0,0.0,Tech,Bachelor/Master,Junior,Small,Medium
0.08333333333333337,0.638938053097345,0.06666666666666667,1.0,3,0.0,1.0,0.0,Tech,Bachelor/Master,Junior,Large,Medium
0.5000000000000001,0.5522123893805311,0.6,1.0,5,0.0,1.0,0.0,Tech,Basic,Senior,Small,High
0.41666666666666663,1.0,0.4,1.0,1,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Small,Low
0.02777777777777779,1.0,0.26666666666666666,1.0,4,1.0,1.0,0.0,Tech,Bachelor/Master,Junior,Large,High
0.3055555555555556,0.5504424778761061,0.4666666666666667,1.0,2,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.2222222222222222,0.6495575221238938,0.33333333333333337,1.0,2,1.0,0.0,1.0,Tech,Bachelor/Master,Junior,Large,Medium
0.611111111111111,1.0,0.2,1.0,5,0.0,0.0,1.0,Tech,Bachelor/Master,Senior,Large,High
0.5000000000000001,1.0,0.6,1.0,5,1.0,1.0,0.0,Tech,Bachelor/Master,Senior,Small,High
0.7777777777777778,1.0,0.5333333333333333,1.0,4,0.0,0.0,1.0,Tech,Basic,Junior,Large,High
0.38888888888888895,0.19115044247787605,0.8666666666666667,1.0,4,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,High
0.33333333333333337,1.0,0.6,1.0,2,0.0,0.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.2222222222222222,1.0,0.4,1.0,5,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Small,High
0.44444444444444453,1.0,0.4666666666666667,1.0,2,1.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.33333333333333337,1.0,0.6,1.0,5,1.0,0.0,0.0,Tech,Advanced,Senior,Large,High
0.611111111111111,0.8831858407079647,0.8,1.0,2,0.0,1.0,0.0,Non-Tech,Basic,Senior,Small,Medium
0.38888888888888895,0.4442477876106192,0.13333333333333336,1.0,3,1.0,0.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.38888888888888895,0.5292035398230088,0.6,1.0,1,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Senior,Small,Low
0.25,0.6141592920353982,0.4666666666666667,0.6764705882352935,4,1.0,0.0,1.0,Tech,Bachelor/Master,Junior,Large,High
0.33333333333333337,0.3362831858407078,0.5333333333333333,1.0,4,1.0,0.0,1.0,Tech,Advanced,Junior,Large,High
0.41666666666666663,0.7681415929203541,0.6,1.0,4,1.0,0.0,1.0,Tech,Bachelor/Master,Senior,Large,High
0.0,0.8353982300884957,0.8,1.0,0,0.0,0.0,1.0,Tech,Bachelor/Master,Junior,Large,Low
0.5277777777777778,0.4601769911504425,0.4,1.0,5,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,High
0.38888888888888895,1.0,0.7333333333333334,1.0,4,0.0,0.0,1.0,Non-Tech,Basic,Senior,Large,High
0.3055555555555556,0.8017699115044248,0.4666666666666667,1.0,4,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,High
0.36111111111111116,1.0,0.5333333333333333,1.0,4,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Large,High
0.44444444444444453,0.7061946902654868,0.6,1.0,4,0.0,0.0,1.0,Tech,Bachelor/Master,Senior,Large,High
0.2222222222222222,0.9646017699115044,0.26666666666666666,1.0,3,0.0,1.0,0.0,Tech,Bachelor/Master,Junior,Small,Medium
0.44444444444444453,0.87787610619469,0.6666666666666666,1.0,4,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,High
0.611111111111111,0.7079646017699115,0.5333333333333333,1.0,2,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,Medium
0.41666666666666663,0.8283185840707963,0.4666666666666667,1.0,1,1.0,0.0,0.0,Non-Tech,Bachelor/Master,Senior,Small,Low
0.611111111111111,0.8920353982300886,0.26666666666666666,1.0,1,1.0,1.0,0.0,Tech,Bachelor/Master,Junior,Large,Low
0.36111111111111116,0.5876106194690265,0.4666666666666667,1.0,3,0.0,0.0,1.0,Non-Tech,Basic,Junior,Large,Medium
0.4722222222222222,0.9256637168141593,0.4666666666666667,1.0,4,1.0,0.0,1.0,Non-Tech,Bachelor/Master,Senior,Large,High
0.16666666666666663,0.6212389380530972,0.8,1.0,3,0.0,0.0,1.0,Tech,Basic,Senior,Large,Medium
0.38888888888888895,1.0,0.33333333333333337,1.0,1,1.0,0.0,1.0,Non-Tech,Basic,Senior,Large,Low
0.0,0.8336283185840707,0.33333333333333337,1.0,2,1.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.11111111111111116,0.2743362831858407,0.33333333333333337,1.0,5,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,High
0.11111111111111116,0.7663716814159292,0.5333333333333333,1.0,3,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.611111111111111,0.8495575221238938,0.33333333333333337,1.0,3,0.0,1.0,0.0,Tech,Advanced,Junior,Small,Medium
0.11111111111111116,0.231858407079646,0.5333333333333333,0.602941176470587,2,1.0,0.0,0.0,Tech,Advanced,Junior,Large,Medium
0.4722222222222222,0.8159292035398229,0.6666666666666666,1.0,4,0.0,0.0,1.0,Tech,Advanced,Junior,Small,High
0.38888888888888895,0.6725663716814159,0.4,1.0,2,0.0,1.0,0.0,Tech,Bachelor/Master,Senior,Small,Medium
0.5277777777777778,0.7699115044247786,0.2,1.0,4,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Senior,Large,High
0.38888888888888895,0.44070796460177,0.6,1.0,3,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,Medium
0.9999999999999999,0.9362831858407079,0.5333333333333333,1.0,4,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,High
0.33333333333333337,0.415929203539823,0.6,1.0,3,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,Medium
0.638888888888889,0.7681415929203541,0.8,1.0,2,1.0,0.0,1.0,Tech,Bachelor/Master,Junior,Small,Medium
0.16666666666666663,0.9734513274336283,0.4666666666666667,1.0,3,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.19444444444444442,1.0,0.4666666666666667,1.0,5,1.0,0.0,1.0,Tech,Bachelor/Master,Junior,Small,High
0.8055555555555555,0.9504424778761063,0.6,0.5588235294117645,5,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,High
0.19444444444444442,0.7823008849557522,0.7333333333333334,1.0,3,0.0,1.0,0.0,Tech,Bachelor/Master,Junior,Large,Medium
0.5000000000000001,0.8672566371681416,0.4,1.0,4,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Senior,Small,High
0.5833333333333334,1.0,0.5333333333333333,1.0,5,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Senior,Small,High
0.0,0.5893805309734512,0.33333333333333337,1.0,3,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.33333333333333337,1.0,0.33333333333333337,1.0,2,1.0,0.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,Medium
0.5000000000000001,1.0,0.4,1.0,3,0.0,0.0,1.0,Tech,Bachelor/Master,Senior,Large,Medium
0.38888888888888895,1.0,0.26666666666666666,1.0,4,0.0,1.0,0.0,Tech,Bachelor/Master,Senior,Large,High
0.0,0.13097345132743354,0.26666666666666666,1.0,3,1.0,0.0,1.0,Tech,Basic,Junior,Large,Medium
0.44444444444444453,0.7433628318584071,0.8,1.0,4,1.0,1.0,0.0,Tech,Bachelor/Master,Senior,Large,High
0.5000000000000001,1.0,0.6,1.0,2,0.0,1.0,0.0,Tech,Bachelor/Master,Senior,Small,Medium
0.5000000000000001,1.0,0.4666666666666667,1.0,5,0.0,1.0,0.0,Tech,Basic,Senior,Large,High
0.5555555555555555,1.0,0.6,1.0,3,1.0,0.0,1.0,Tech,Bachelor/Master,Senior,Small,Medium
0.4722222222222222,0.6778761061946901,0.26666666666666666,1.0,0,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Senior,Small,Low
0.0,0.9150442477876106,0.4666666666666667,1.0,4,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,High
0.44444444444444453,1.0,0.6,1.0,3,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Senior,Large,Medium
0.38888888888888895,1.0,0.33333333333333337,1.0,3,1.0,0.0,1.0,Non-Tech,Advanced,Junior,Large,Medium
0.41666666666666663,0.31681415929203527,0.4666666666666667,1.0,0,1.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Small,Low
0.02777777777777779,0.5044247787610618,0.26666666666666666,1.0,4,1.0,0.0,1.0,Tech,Bachelor/Master,Junior,Large,High
0.08333333333333337,0.6336283185840708,0.7333333333333334,1.0,4,1.0,0.0,0.0,Tech,Bachelor/Master,Junior,Small,High
0.611111111111111,0.9840707964601769,0.4666666666666667,1.0,1,0.0,0.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Low
0.33333333333333337,0.902654867256637,0.8,1.0,4,0.0,1.0,0.0,Tech,Advanced,Junior,Small,High
0.5277777777777778,0.654867256637168,0.5333333333333333,1.0,4,1.0,1.0,0.0,Non-Tech,Basic,Senior,Small,High
0.36111111111111116,1.0,0.6,1.0,4,0.0,1.0,0.0,Tech,Bachelor/Master,Junior,Large,High
0.36111111111111116,1.0,0.9333333333333333,1.0,2,0.0,1.0,0.0,Tech,Bachelor/Master,Junior,Large,Medium
0.5833333333333334,0.8176991150442479,0.33333333333333337,1.0,4,1.0,0.0,1.0,Tech,Bachelor/Master,Senior,Large,High
0.2222222222222222,1.0,0.6666666666666666,1.0,2,1.0,1.0,0.0,Tech,Bachelor/Master,Junior,Small,Medium
0.36111111111111116,1.0,0.2,1.0,2,1.0,1.0,0.0,Tech,Bachelor/Master,Junior,Small,Medium
0.25,0.6424778761061947,0.5333333333333333,1.0,3,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Senior,Large,Medium
0.2777777777777778,1.0,0.4,1.0,1,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Low
0.38888888888888895,1.0,0.4666666666666667,1.0,5,0.0,1.0,0.0,Non-Tech,Advanced,Junior,Small,High
0.2222222222222222,0.5823008849557523,0.26666666666666666,1.0,2,1.0,1.0,0.0,Tech,Bachelor/Master,Junior,Large,Medium
0.6666666666666666,1.0,0.4666666666666667,0.6617647058823533,2,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Senior,Large,Medium
0.3055555555555556,1.0,0.9333333333333333,1.0,2,0.0,1.0,0.0,Tech,Bachelor/Master,Junior,Small,Medium
0.25,0.5964601769911504,0.7333333333333334,1.0,3,1.0,0.0,1.0,Tech,Basic,Junior,Large,Medium
0.38888888888888895,0.9327433628318584,0.8,1.0,1,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Low
0.611111111111111,0.8407079646017699,0.4666666666666667,0.8235294117647047,2,1.0,1.0,0.0,Tech,Basic,Senior,Large,Medium
0.0,0.39646017699115044,0.33333333333333337,0.4264705882352935,3,0.0,1.0,0.0,Tech,Basic,Junior,Small,Medium
0.41666666666666663,0.7982300884955751,0.6,1.0,0,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Senior,Small,Low
0.5833333333333334,0.7061946902654868,0.6666666666666666,1.0,4,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Senior,Small,High
0.36111111111111116,0.6176991150442479,0.5333333333333333,1.0,4,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,High
0.611111111111111,0.6513274336283186,0.4,1.0,4,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,High
0.2222222222222222,0.6814159292035398,0.9333333333333333,1.0,3,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Small,Medium
0.6944444444444445,0.4088495575221238,0.2,1.0,3,1.0,0.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.9166666666666666,0.6353982300884957,0.06666666666666667,1.0,5,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Senior,Large,High
0.25,1.0,0.4666666666666667,1.0,0,0.0,0.0,1.0,Tech,Bachelor/Master,Junior,Large,Low
0.2222222222222222,0.4123893805309733,0.13333333333333336,1.0,0,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Low
0.7499999999999999,0.7221238938053096,0.7333333333333334,1.0,1,1.0,0.0,0.0,Tech,Bachelor/Master,Senior,Large,Low
0.2222222222222222,0.8743362831858408,0.4,1.0,1,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Low
0.25,1.0,0.33333333333333337,1.0,4,1.0,0.0,1.0,Tech,Bachelor/Master,Junior,Small,High
0.2777777777777778,0.3309734513274336,0.6,1.0,3,1.0,0.0,1.0,Non-Tech,Bachelor/Master,Senior,Large,Medium
0.0,0.5787610619469026,0.8,1.0,5,1.0,1.0,0.0,Non-Tech,Advanced,Junior,Large,High
0.11111111111111116,0.5646017699115045,0.7333333333333334,1.0,2,1.0,1.0,0.0,Tech,Bachelor/Master,Junior,Large,Medium
0.08333333333333337,1.0,0.33333333333333337,1.0,2,0.0,1.0,0.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.16666666666666663,0.654867256637168,0.8,1.0,5,0.0,0.0,1.0,Non-Tech,Basic,Junior,Large,High
0.33333333333333337,0.4601769911504425,0.8666666666666667,0.014705882352940236,4,1.0,1.0,0.0,Tech,Bachelor/Master,Senior,Large,High
0.41666666666666663,0.8920353982300886,0.6666666666666666,1.0,3,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Senior,Small,Medium
0.5833333333333334,0.9061946902654867,0.5333333333333333,1.0,3,0.0,0.0,1.0,Tech,Advanced,Senior,Large,Medium
0.3055555555555556,0.9469026548672566,0.5333333333333333,1.0,2,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Large,Medium
0.33333333333333337,0.87787610619469,0.26666666666666666,1.0,4,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Junior,Small,High
0.5277777777777778,1.0,0.33333333333333337,1.0,3,0.0,0.0,1.0,Non-Tech,Bachelor/Master,Senior,Small,Medium
0.05555555555555558,0.5221238938053097,0.26666666666666666,1.0,1,1.0,1.0,0.0,Tech,Bachelor/Master,Junior,Large,Low
0.44444444444444453,1.0,0.5333333333333333,1.0,3,0.0,0.0,1.0,Tech,Advanced,Senior,Small,Medium
0.38888888888888895,1.0,0.2,1.0,3,1.0,0.0,1.0,Tech,Advanced,Junior,Large,Medium
0.4722222222222222,0.5221238938053097,0.33333333333333337,1.0,5,1.0,0.0,1.0,Tech,Bachelor/Master,Junior,Small,High
0.41666666666666663,1.0,0.6,1.0,1,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Senior,Small,Low
0.9722222222222222,0.9734513274336283,0.5333333333333333,1.0,5,1.0,1.0,0.0,Non-Tech,Bachelor/Master,Senior,Large,High
0.19444444444444442,1.0,0.26666666666666666,1.0,3,1.0,0.0,1.0,Non-Tech,Advanced,Junior,Large,Medium
0.2222222222222222,0.9522123893805308,0.6666666666666666,1.0,3,1.0,1.0,0.0,Tech,Bachelor/Master,Junior,Small,Medium
